adata_index_name,scarf_cluster_result,new_column
7th-C49_S4,-1,7th-C49_S4
7th-C58_S20,-1,7th-C58_S20
7th-C69_S39,-1,7th-C69_S39
7th-C79_S58,-1,7th-C79_S58
7th-C85_S69,-1,7th-C85_S69
8th-C11_S99,-1,8th-C11_S99
8th-C20_S116,-1,8th-C20_S116
8th-C21_S115,-1,8th-C21_S115
8th-C23_S121,-1,8th-C23_S121
8th-C26_S126,-1,8th-C26_S126
8th-C28_S131,-1,8th-C28_S131
8th-C34_S141,-1,8th-C34_S141
8th-C37_S146,-1,8th-C37_S146
8th-C55_S96,-1,8th-C55_S96
8th-C57_S98,-1,8th-C57_S98
8th-C58_S101,-1,8th-C58_S101
8th-C59_S102,-1,8th-C59_S102
8th-C64_S112,-1,8th-C64_S112
8th-C74_S129,-1,8th-C74_S129
8th-C79_S140,-1,8th-C79_S140
8th-C7_S95,-1,8th-C7_S95
8th-C85_S150,-1,8th-C85_S150
8th-C90_S152,-1,8th-C90_S152
8th-C94_S162,-1,8th-C94_S162
8th-C95_S161,-1,8th-C95_S161
9th-C15_S22,-1,9th-C15_S22
9th-C17_S29,-1,9th-C17_S29
9th-C19_S36,-1,9th-C19_S36
9th-C20_S35,-1,9th-C20_S35
9th-C29_S51,-1,9th-C29_S51
9th-C30_S52,-1,9th-C30_S52
9th-C40_S69,-1,9th-C40_S69
9th-C49_S4,-1,9th-C49_S4
9th-C52_S10,-1,9th-C52_S10
9th-C62_S26,-1,9th-C62_S26
9th-C64_S31,-1,9th-C64_S31
9th-C67_S37,-1,9th-C67_S37
9th-C74_S48,-1,9th-C74_S48
9th-C75_S47,-1,9th-C75_S47
9th-C77_S53,-1,9th-C77_S53
9th-C80_S56,-1,9th-C80_S56
9th-C83_S61,-1,9th-C83_S61
9th-C85_S68,-1,9th-C85_S68
9th-C87_S66,-1,9th-C87_S66
9th-C92_S77,-1,9th-C92_S77
9th-C9_S13,-1,9th-C9_S13
AZ_B9,-1,AZ_B9
AZ_A6,-1,AZ_A6
AZ_C1,-1,AZ_C1
AZ_A11,-1,AZ_A11
AZ_C2,-1,AZ_C2
AZ_B11,-1,AZ_B11
AZ_B12,-1,AZ_B12
AZ_B2,-1,AZ_B2
AZ_B3,-1,AZ_B3
AZ_B5,-1,AZ_B5
AZ_E12,-1,AZ_E12
AZ_D3,-1,AZ_D3
AZ_E4,-1,AZ_E4
AZ_G4,-1,AZ_G4
AZ_G3,-1,AZ_G3
AZ_D9,-1,AZ_D9
AZ_E2,-1,AZ_E2
AZ_C8,-1,AZ_C8
AZ_E5,-1,AZ_E5
AZ_F4,-1,AZ_F4
AZ_C5,-1,AZ_C5
AZ_D7,-1,AZ_D7
AZ_D4,-1,AZ_D4
AZ_E8,-1,AZ_E8
AZ_F8,-1,AZ_F8
AZ_G1,-1,AZ_G1
AZ_E9,-1,AZ_E9
AZ_H9,-1,AZ_H9
HP1502401_J14,-1,HP1502401_J14
HP1502401_C14,-1,HP1502401_C14
HP1502401_M14,-1,HP1502401_M14
HP1502401_L13,-1,HP1502401_L13
HP1502401_H14,-1,HP1502401_H14
HP1502401_L21,-1,HP1502401_L21
HP1502401_K22,-1,HP1502401_K22
HP1502401_I22,-1,HP1502401_I22
HP1502401_F4,-1,HP1502401_F4
HP1502401_M15,-1,HP1502401_M15
HP1502401_A12,-1,HP1502401_A12
HP1502401_D5,-1,HP1502401_D5
HP1502401_M5,-1,HP1502401_M5
HP1502401_K17,-1,HP1502401_K17
HP1502401_H15,-1,HP1502401_H15
HP1502401_H8,-1,HP1502401_H8
HP1502401_N17,-1,HP1502401_N17
HP1502401_O2,-1,HP1502401_O2
HP1502401_J21,-1,HP1502401_J21
HP1502401_J8,-1,HP1502401_J8
HP1502401_N15,-1,HP1502401_N15
HP1502401_H7,-1,HP1502401_H7
HP1502401_O1,-1,HP1502401_O1
HP1502401_L3,-1,HP1502401_L3
HP1502401_J1,-1,HP1502401_J1
HP1502401_H3,-1,HP1502401_H3
HP1502401_I15,-1,HP1502401_I15
HP1502401_I4,-1,HP1502401_I4
HP1502401_J23,-1,HP1502401_J23
HP1502401_M18,-1,HP1502401_M18
HP1502401_K15,-1,HP1502401_K15
HP1502401_G10,-1,HP1502401_G10
HP1502401_L2,-1,HP1502401_L2
HP1502401_L23,-1,HP1502401_L23
HP1502401_F19,-1,HP1502401_F19
HP1502401_L17,-1,HP1502401_L17
HP1502401_O22,-1,HP1502401_O22
HP1502401_L16,-1,HP1502401_L16
HP1502401_L12,-1,HP1502401_L12
HP1502401_H2,-1,HP1502401_H2
HP1502401_K9,-1,HP1502401_K9
HP1502401_E16,-1,HP1502401_E16
HP1502401_M4,-1,HP1502401_M4
HP1502401_O21,-1,HP1502401_O21
HP1502401_M10,-1,HP1502401_M10
HP1502401_J11,-1,HP1502401_J11
HP1502401_H4,-1,HP1502401_H4
HP1502401_L11,-1,HP1502401_L11
HP1502401_K3,-1,HP1502401_K3
HP1502401_I16,-1,HP1502401_I16
HP1502401_N12,-1,HP1502401_N12
HP1502401_M24,-1,HP1502401_M24
HP1502401_N4,-1,HP1502401_N4
HP1502401_E21,-1,HP1502401_E21
HP1502401_H10,-1,HP1502401_H10
HP1502401_J6,-1,HP1502401_J6
HP1502401_M7,-1,HP1502401_M7
HP1502401_O24,-1,HP1502401_O24
HP1502401_C16,-1,HP1502401_C16
HP1502401_B20,-1,HP1502401_B20
HP1502401_D8,-1,HP1502401_D8
HP1502401_F12,-1,HP1502401_F12
HP1502401_L7,-1,HP1502401_L7
HP1502401_A4,-1,HP1502401_A4
HP1502401_K5,-1,HP1502401_K5
HP1502401_C4,-1,HP1502401_C4
HP1502401_K1,-1,HP1502401_K1
HP1502401_J20,-1,HP1502401_J20
HP1502401_O23,-1,HP1502401_O23
HP1502401_B5,-1,HP1502401_B5
HP1502401_E6,-1,HP1502401_E6
HP1502401_J18,-1,HP1502401_J18
HP1502401_M1,-1,HP1502401_M1
HP1502401_J4,-1,HP1502401_J4
HP1502401_A15,-1,HP1502401_A15
HP1502401_D20,-1,HP1502401_D20
HP1502401_G7,-1,HP1502401_G7
HP1502401_H5,-1,HP1502401_H5
HP1502401_D16,-1,HP1502401_D16
HP1502401_M19,-1,HP1502401_M19
HP1502401_K6,-1,HP1502401_K6
HP1502401_K2,-1,HP1502401_K2
HP1502401_O8,-1,HP1502401_O8
HP1502401_K16,-1,HP1502401_K16
HP1502401_E17,-1,HP1502401_E17
HP1502401_M23,-1,HP1502401_M23
HP1502401_I18,-1,HP1502401_I18
HP1502401_I1,-1,HP1502401_I1
HP1502401_L22,-1,HP1502401_L22
HP1502401_G8,-1,HP1502401_G8
HP1502401_M9,-1,HP1502401_M9
HP1502401_D24,-1,HP1502401_D24
HP1502401_O4,-1,HP1502401_O4
HP1502401_L15,-1,HP1502401_L15
HP1502401_L9,-1,HP1502401_L9
HP1502401_M3,-1,HP1502401_M3
HP1502401_H20,-1,HP1502401_H20
HP1502401_O20,-1,HP1502401_O20
HP1502401_H24,-1,HP1502401_H24
HP1502401_L4,-1,HP1502401_L4
HP1502401_O17,-1,HP1502401_O17
HP1502401_M11,-1,HP1502401_M11
HP1502401_F23,-1,HP1502401_F23
HP1502401_M21,-1,HP1502401_M21
HP1502401_K21,-1,HP1502401_K21
HP1502401_H16,-1,HP1502401_H16
HP1502401_L20,-1,HP1502401_L20
HP1502401_N20,-1,HP1502401_N20
HP1502401_E11,-1,HP1502401_E11
HP1502401_K11,-1,HP1502401_K11
HP1502401_B10,-1,HP1502401_B10
HP1502401_F20,-1,HP1502401_F20
HP1502401_B16,-1,HP1502401_B16
HP1502401_L1,-1,HP1502401_L1
HP1502401_A17,-1,HP1502401_A17
HP1502401_H1,-1,HP1502401_H1
HP1502401_I23,-1,HP1502401_I23
HP1502401_O3,-1,HP1502401_O3
HP1502401_F10,-1,HP1502401_F10
HP1502401_N3,-1,HP1502401_N3
HP1502401_N19,-1,HP1502401_N19
HP1502401_K20,-1,HP1502401_K20
HP1504101T2D_M6,-1,HP1504101T2D_M6
HP1504101T2D_F15,-1,HP1504101T2D_F15
HP1504101T2D_F10,-1,HP1504101T2D_F10
HP1504101T2D_M18,-1,HP1504101T2D_M18
HP1504101T2D_L23,-1,HP1504101T2D_L23
HP1504101T2D_N17,-1,HP1504101T2D_N17
HP1504101T2D_G1,-1,HP1504101T2D_G1
HP1504101T2D_M19,-1,HP1504101T2D_M19
HP1504101T2D_J15,-1,HP1504101T2D_J15
HP1504101T2D_N7,-1,HP1504101T2D_N7
HP1504101T2D_O16,-1,HP1504101T2D_O16
HP1504101T2D_M4,-1,HP1504101T2D_M4
HP1504101T2D_I20,-1,HP1504101T2D_I20
HP1504101T2D_K24,-1,HP1504101T2D_K24
HP1504101T2D_I1,-1,HP1504101T2D_I1
HP1504101T2D_J13,-1,HP1504101T2D_J13
HP1504101T2D_D2,-1,HP1504101T2D_D2
HP1504101T2D_O13,-1,HP1504101T2D_O13
HP1504101T2D_L2,-1,HP1504101T2D_L2
HP1504101T2D_I24,-1,HP1504101T2D_I24
HP1504101T2D_J18,-1,HP1504101T2D_J18
HP1504101T2D_M15,-1,HP1504101T2D_M15
HP1504101T2D_N15,-1,HP1504101T2D_N15
HP1504101T2D_F7,-1,HP1504101T2D_F7
HP1504101T2D_I5,-1,HP1504101T2D_I5
HP1504101T2D_C17,-1,HP1504101T2D_C17
HP1504101T2D_F22,-1,HP1504101T2D_F22
HP1504101T2D_J2,-1,HP1504101T2D_J2
HP1504101T2D_E1,-1,HP1504101T2D_E1
HP1504101T2D_A19,-1,HP1504101T2D_A19
HP1504101T2D_G2,-1,HP1504101T2D_G2
HP1504101T2D_J11,-1,HP1504101T2D_J11
HP1504101T2D_K22,-1,HP1504101T2D_K22
HP1504101T2D_G17,-1,HP1504101T2D_G17
HP1504101T2D_N19,-1,HP1504101T2D_N19
HP1504101T2D_I17,-1,HP1504101T2D_I17
HP1504101T2D_D7,-1,HP1504101T2D_D7
HP1504101T2D_L21,-1,HP1504101T2D_L21
HP1504101T2D_N12,-1,HP1504101T2D_N12
HP1504101T2D_B16,-1,HP1504101T2D_B16
HP1504101T2D_E23,-1,HP1504101T2D_E23
HP1504101T2D_H9,-1,HP1504101T2D_H9
HP1504101T2D_A5,-1,HP1504101T2D_A5
HP1504101T2D_K23,-1,HP1504101T2D_K23
HP1504101T2D_I18,-1,HP1504101T2D_I18
HP1504101T2D_P2,-1,HP1504101T2D_P2
HP1504101T2D_I14,-1,HP1504101T2D_I14
HP1504101T2D_E10,-1,HP1504101T2D_E10
HP1504101T2D_G24,-1,HP1504101T2D_G24
HP1504101T2D_F5,-1,HP1504101T2D_F5
HP1504101T2D_M21,-1,HP1504101T2D_M21
HP1504101T2D_D19,-1,HP1504101T2D_D19
HP1504101T2D_K4,-1,HP1504101T2D_K4
HP1504101T2D_N9,-1,HP1504101T2D_N9
HP1504101T2D_M7,-1,HP1504101T2D_M7
HP1504101T2D_O6,-1,HP1504101T2D_O6
HP1504101T2D_E6,-1,HP1504101T2D_E6
HP1504101T2D_B11,-1,HP1504101T2D_B11
HP1504101T2D_C4,-1,HP1504101T2D_C4
HP1504101T2D_C15,-1,HP1504101T2D_C15
HP1504101T2D_C22,-1,HP1504101T2D_C22
HP1504101T2D_D13,-1,HP1504101T2D_D13
HP1504101T2D_F12,-1,HP1504101T2D_F12
HP1504101T2D_C14,-1,HP1504101T2D_C14
HP1504101T2D_J6,-1,HP1504101T2D_J6
HP1504101T2D_H20,-1,HP1504101T2D_H20
HP1504101T2D_G12,-1,HP1504101T2D_G12
HP1504101T2D_N13,-1,HP1504101T2D_N13
HP1504101T2D_L8,-1,HP1504101T2D_L8
HP1504101T2D_L7,-1,HP1504101T2D_L7
HP1504101T2D_M24,-1,HP1504101T2D_M24
HP1504101T2D_G22,-1,HP1504101T2D_G22
HP1504101T2D_P17,-1,HP1504101T2D_P17
HP1504101T2D_G14,-1,HP1504101T2D_G14
HP1504101T2D_G10,-1,HP1504101T2D_G10
HP1504101T2D_K12,-1,HP1504101T2D_K12
HP1504101T2D_G19,-1,HP1504101T2D_G19
HP1504101T2D_M2,-1,HP1504101T2D_M2
HP1504101T2D_M9,-1,HP1504101T2D_M9
HP1504101T2D_O14,-1,HP1504101T2D_O14
HP1504101T2D_P22,-1,HP1504101T2D_P22
HP1504101T2D_M10,-1,HP1504101T2D_M10
HP1504101T2D_E3,-1,HP1504101T2D_E3
HP1504101T2D_O22,-1,HP1504101T2D_O22
HP1504101T2D_M5,-1,HP1504101T2D_M5
HP1504101T2D_B21,-1,HP1504101T2D_B21
HP1504101T2D_J7,-1,HP1504101T2D_J7
HP1504101T2D_A6,-1,HP1504101T2D_A6
HP1504101T2D_I8,-1,HP1504101T2D_I8
HP1504101T2D_P21,-1,HP1504101T2D_P21
HP1504101T2D_A12,-1,HP1504101T2D_A12
HP1504101T2D_O9,-1,HP1504101T2D_O9
HP1504101T2D_N1,-1,HP1504101T2D_N1
HP1504101T2D_I23,-1,HP1504101T2D_I23
HP1504101T2D_L5,-1,HP1504101T2D_L5
HP1504101T2D_O20,-1,HP1504101T2D_O20
HP1504101T2D_B7,-1,HP1504101T2D_B7
HP1504101T2D_N24,-1,HP1504101T2D_N24
HP1504101T2D_H2,-1,HP1504101T2D_H2
HP1504101T2D_N22,-1,HP1504101T2D_N22
HP1504101T2D_E22,-1,HP1504101T2D_E22
HP1504101T2D_C20,-1,HP1504101T2D_C20
HP1504101T2D_H17,-1,HP1504101T2D_H17
HP1504101T2D_L4,-1,HP1504101T2D_L4
HP1504101T2D_P7,-1,HP1504101T2D_P7
HP1504101T2D_O10,-1,HP1504101T2D_O10
HP1504101T2D_K20,-1,HP1504101T2D_K20
HP1504101T2D_I22,-1,HP1504101T2D_I22
HP1504101T2D_H4,-1,HP1504101T2D_H4
HP1504101T2D_K17,-1,HP1504101T2D_K17
HP1504101T2D_L10,-1,HP1504101T2D_L10
HP1504101T2D_H21,-1,HP1504101T2D_H21
HP1504101T2D_O3,-1,HP1504101T2D_O3
HP1504101T2D_N2,-1,HP1504101T2D_N2
HP1504101T2D_J20,-1,HP1504101T2D_J20
HP1504101T2D_L3,-1,HP1504101T2D_L3
HP1504101T2D_P11,-1,HP1504101T2D_P11
HP1504101T2D_F3,-1,HP1504101T2D_F3
HP1504101T2D_J1,-1,HP1504101T2D_J1
HP1504101T2D_N8,-1,HP1504101T2D_N8
HP1504101T2D_G23,-1,HP1504101T2D_G23
HP1504101T2D_N6,-1,HP1504101T2D_N6
HP1504101T2D_H22,-1,HP1504101T2D_H22
HP1504101T2D_B13,-1,HP1504101T2D_B13
HP1504101T2D_F19,-1,HP1504101T2D_F19
HP1504101T2D_F24,-1,HP1504101T2D_F24
HP1504101T2D_A8,-1,HP1504101T2D_A8
HP1504101T2D_H15,-1,HP1504101T2D_H15
HP1504101T2D_M23,-1,HP1504101T2D_M23
HP1504101T2D_J24,-1,HP1504101T2D_J24
HP1504101T2D_D5,-1,HP1504101T2D_D5
HP1504101T2D_L18,-1,HP1504101T2D_L18
HP1504101T2D_K18,-1,HP1504101T2D_K18
HP1504101T2D_P18,-1,HP1504101T2D_P18
HP1504101T2D_L19,-1,HP1504101T2D_L19
HP1504101T2D_N5,-1,HP1504101T2D_N5
HP1504101T2D_A23,-1,HP1504101T2D_A23
HP1504101T2D_D6,-1,HP1504101T2D_D6
HP1504901_D15,-1,HP1504901_D15
HP1504901_B15,-1,HP1504901_B15
HP1504901_B3,-1,HP1504901_B3
HP1504901_N2,-1,HP1504901_N2
HP1504901_H12,-1,HP1504901_H12
HP1504901_D12,-1,HP1504901_D12
HP1504901_F12,-1,HP1504901_F12
HP1504901_H10,-1,HP1504901_H10
HP1504901_O7,-1,HP1504901_O7
HP1504901_K12,-1,HP1504901_K12
HP1504901_J8,-1,HP1504901_J8
HP1504901_C11,-1,HP1504901_C11
HP1504901_B16,-1,HP1504901_B16
HP1504901_F6,-1,HP1504901_F6
HP1504901_P10,-1,HP1504901_P10
HP1504901_D16,-1,HP1504901_D16
HP1504901_M3,-1,HP1504901_M3
HP1504901_D23,-1,HP1504901_D23
HP1504901_B13,-1,HP1504901_B13
HP1504901_H4,-1,HP1504901_H4
HP1504901_B1,-1,HP1504901_B1
HP1504901_G9,-1,HP1504901_G9
HP1504901_E24,-1,HP1504901_E24
HP1504901_A14,-1,HP1504901_A14
HP1504901_O9,-1,HP1504901_O9
HP1504901_G3,-1,HP1504901_G3
HP1504901_F5,-1,HP1504901_F5
HP1504901_K1,-1,HP1504901_K1
HP1504901_C16,-1,HP1504901_C16
HP1504901_H11,-1,HP1504901_H11
HP1504901_I24,-1,HP1504901_I24
HP1504901_E18,-1,HP1504901_E18
HP1504901_H6,-1,HP1504901_H6
HP1504901_J17,-1,HP1504901_J17
HP1504901_N1,-1,HP1504901_N1
HP1504901_D22,-1,HP1504901_D22
HP1504901_N22,-1,HP1504901_N22
HP1504901_J20,-1,HP1504901_J20
HP1504901_J23,-1,HP1504901_J23
HP1504901_F19,-1,HP1504901_F19
HP1504901_G2,-1,HP1504901_G2
HP1504901_N16,-1,HP1504901_N16
HP1504901_F24,-1,HP1504901_F24
HP1504901_O17,-1,HP1504901_O17
HP1504901_A19,-1,HP1504901_A19
HP1504901_D5,-1,HP1504901_D5
HP1504901_D1,-1,HP1504901_D1
HP1504901_N12,-1,HP1504901_N12
HP1504901_H8,-1,HP1504901_H8
HP1504901_M24,-1,HP1504901_M24
HP1504901_O10,-1,HP1504901_O10
HP1504901_B18,-1,HP1504901_B18
HP1504901_F9,-1,HP1504901_F9
HP1504901_F20,-1,HP1504901_F20
HP1504901_O6,-1,HP1504901_O6
HP1504901_J19,-1,HP1504901_J19
HP1504901_L13,-1,HP1504901_L13
HP1504901_G13,-1,HP1504901_G13
HP1504901_J22,-1,HP1504901_J22
HP1504901_L14,-1,HP1504901_L14
HP1504901_A2,-1,HP1504901_A2
HP1504901_N17,-1,HP1504901_N17
HP1504901_I3,-1,HP1504901_I3
HP1504901_A9,-1,HP1504901_A9
HP1504901_I21,-1,HP1504901_I21
HP1504901_G6,-1,HP1504901_G6
HP1504901_O16,-1,HP1504901_O16
HP1504901_E14,-1,HP1504901_E14
HP1504901_D17,-1,HP1504901_D17
HP1504901_K6,-1,HP1504901_K6
HP1504901_D2,-1,HP1504901_D2
HP1504901_J6,-1,HP1504901_J6
HP1504901_I2,-1,HP1504901_I2
HP1504901_D14,-1,HP1504901_D14
HP1504901_M18,-1,HP1504901_M18
HP1504901_F4,-1,HP1504901_F4
HP1504901_H1,-1,HP1504901_H1
HP1504901_K5,-1,HP1504901_K5
HP1504901_F10,-1,HP1504901_F10
HP1504901_G15,-1,HP1504901_G15
HP1504901_N19,-1,HP1504901_N19
HP1504901_I8,-1,HP1504901_I8
HP1504901_B21,-1,HP1504901_B21
HP1504901_N7,-1,HP1504901_N7
HP1504901_D21,-1,HP1504901_D21
HP1504901_G19,-1,HP1504901_G19
HP1504901_B2,-1,HP1504901_B2
HP1504901_F3,-1,HP1504901_F3
HP1506401_G3,-1,HP1506401_G3
HP1506401_G1,-1,HP1506401_G1
HP1506401_K12,-1,HP1506401_K12
HP1506401_F13,-1,HP1506401_F13
HP1506401_L7,-1,HP1506401_L7
HP1506401_J18,-1,HP1506401_J18
HP1506401_O24,-1,HP1506401_O24
HP1506401_A5,-1,HP1506401_A5
HP1506401_E15,-1,HP1506401_E15
HP1506401_N4,-1,HP1506401_N4
HP1506401_H14,-1,HP1506401_H14
HP1506401_O23,-1,HP1506401_O23
HP1506401_J4,-1,HP1506401_J4
HP1506401_P19,-1,HP1506401_P19
HP1506401_N19,-1,HP1506401_N19
HP1506401_A21,-1,HP1506401_A21
HP1506401_O3,-1,HP1506401_O3
HP1506401_H13,-1,HP1506401_H13
HP1506401_C5,-1,HP1506401_C5
HP1506401_P15,4,HP1506401_P15
HP1506401_P3,-1,HP1506401_P3
HP1506401_I8,-1,HP1506401_I8
HP1506401_G5,-1,HP1506401_G5
HP1506401_I18,-1,HP1506401_I18
HP1506401_E8,-1,HP1506401_E8
HP1506401_L23,-1,HP1506401_L23
HP1506401_E9,-1,HP1506401_E9
HP1506401_F17,-1,HP1506401_F17
HP1506401_M12,-1,HP1506401_M12
HP1506401_E11,-1,HP1506401_E11
HP1506401_E21,-1,HP1506401_E21
HP1506401_G13,-1,HP1506401_G13
HP1506401_G24,-1,HP1506401_G24
HP1506401_H22,-1,HP1506401_H22
HP1506401_F20,-1,HP1506401_F20
HP1507101_K2,-1,HP1507101_K2
HP1507101_O2,-1,HP1507101_O2
HP1507101_E2,-1,HP1507101_E2
HP1507101_E3,-1,HP1507101_E3
HP1507101_G3,-1,HP1507101_G3
HP1507101_C2,-1,HP1507101_C2
HP1507101_O1,-1,HP1507101_O1
HP1507101_I2,-1,HP1507101_I2
HP1507101_M2,-1,HP1507101_M2
HP1507101_G16,-1,HP1507101_G16
HP1507101_N9,-1,HP1507101_N9
HP1507101_F7,-1,HP1507101_F7
HP1507101_B3,-1,HP1507101_B3
HP1507101_M12,-1,HP1507101_M12
HP1507101_D14,-1,HP1507101_D14
HP1507101_D20,-1,HP1507101_D20
HP1507101_O22,-1,HP1507101_O22
HP1507101_L15,12,HP1507101_L15
HP1507101_O16,-1,HP1507101_O16
HP1507101_N3,-1,HP1507101_N3
HP1507101_L11,-1,HP1507101_L11
HP1507101_N12,-1,HP1507101_N12
HP1507101_O17,-1,HP1507101_O17
HP1507101_A16,-1,HP1507101_A16
HP1507101_L13,-1,HP1507101_L13
HP1507101_O20,-1,HP1507101_O20
HP1507101_N21,-1,HP1507101_N21
HP1507101_I10,-1,HP1507101_I10
HP1507101_H20,-1,HP1507101_H20
HP1507101_A14,-1,HP1507101_A14
HP1507101_I17,-1,HP1507101_I17
HP1507101_K6,-1,HP1507101_K6
HP1507101_F19,-1,HP1507101_F19
HP1507101_G6,-1,HP1507101_G6
HP1507101_L7,-1,HP1507101_L7
HP1507101_H7,-1,HP1507101_H7
HP1507101_O4,-1,HP1507101_O4
HP1507101_H1,-1,HP1507101_H1
HP1507101_I15,12,HP1507101_I15
HP1507101_O5,-1,HP1507101_O5
HP1507101_F22,-1,HP1507101_F22
HP1507101_A22,-1,HP1507101_A22
HP1507101_L5,-1,HP1507101_L5
HP1507101_A20,-1,HP1507101_A20
HP1507101_F16,-1,HP1507101_F16
HP1507101_P10,-1,HP1507101_P10
HP1507101_O6,-1,HP1507101_O6
HP1507101_G4,-1,HP1507101_G4
HP1507101_B23,-1,HP1507101_B23
HP1507101_H11,-1,HP1507101_H11
HP1507101_G12,-1,HP1507101_G12
HP1507101_F17,12,HP1507101_F17
HP1507101_G14,-1,HP1507101_G14
HP1507101_N22,-1,HP1507101_N22
HP1507101_I8,-1,HP1507101_I8
HP1507101_L2,-1,HP1507101_L2
HP1507101_H15,-1,HP1507101_H15
HP1507101_D2,-1,HP1507101_D2
HP1507101_P12,-1,HP1507101_P12
HP1507101_F20,-1,HP1507101_F20
HP1507101_N24,12,HP1507101_N24
HP1507101_E24,-1,HP1507101_E24
HP1507101_I16,-1,HP1507101_I16
HP1507101_C24,-1,HP1507101_C24
HP1507101_B18,-1,HP1507101_B18
HP1507101_H14,-1,HP1507101_H14
HP1507101_H9,-1,HP1507101_H9
HP1507101_O10,-1,HP1507101_O10
HP1507101_J24,-1,HP1507101_J24
HP1507101_G18,-1,HP1507101_G18
HP1507101_J14,-1,HP1507101_J14
HP1507101_E20,-1,HP1507101_E20
HP1507101_I13,-1,HP1507101_I13
HP1507101_J11,-1,HP1507101_J11
HP1507101_P11,-1,HP1507101_P11
HP1507101_P4,-1,HP1507101_P4
HP1507101_E6,-1,HP1507101_E6
HP1507101_G22,-1,HP1507101_G22
HP1507101_C4,-1,HP1507101_C4
HP1507101_J18,-1,HP1507101_J18
HP1507101_I23,-1,HP1507101_I23
HP1507101_C18,-1,HP1507101_C18
HP1507101_K8,-1,HP1507101_K8
HP1507101_N19,-1,HP1507101_N19
HP1507101_G19,12,HP1507101_G19
HP1507101_I11,-1,HP1507101_I11
HP1507101_L18,-1,HP1507101_L18
HP1507101_B15,-1,HP1507101_B15
HP1507101_K5,-1,HP1507101_K5
HP1507101_L3,-1,HP1507101_L3
HP1507101_E8,-1,HP1507101_E8
HP1507101_J13,-1,HP1507101_J13
HP1507101_A4,-1,HP1507101_A4
HP1507101_J23,-1,HP1507101_J23
HP1507101_O18,-1,HP1507101_O18
HP1507101_K4,-1,HP1507101_K4
HP1507101_F3,-1,HP1507101_F3
HP1507101_N18,-1,HP1507101_N18
HP1507101_D7,-1,HP1507101_D7
HP1507101_P18,-1,HP1507101_P18
HP1507101_P17,-1,HP1507101_P17
HP1507101_P5,-1,HP1507101_P5
HP1507101_M4,-1,HP1507101_M4
HP1507101_B7,-1,HP1507101_B7
HP1507101_E10,-1,HP1507101_E10
HP1507101_H23,-1,HP1507101_H23
HP1507101_K3,-1,HP1507101_K3
HP1507101_C20,-1,HP1507101_C20
HP1507101_L10,-1,HP1507101_L10
HP1507101_M14,-1,HP1507101_M14
HP1507101_I4,-1,HP1507101_I4
HP1507101_G24,-1,HP1507101_G24
HP1507101_G23,-1,HP1507101_G23
HP1507101_D1,-1,HP1507101_D1
HP1507101_J1,-1,HP1507101_J1
HP1507101_O24,-1,HP1507101_O24
HP1507101_D8,-1,HP1507101_D8
HP1507101_I22,-1,HP1507101_I22
HP1507101_B1,-1,HP1507101_B1
HP1507101_N16,-1,HP1507101_N16
HP1507101_F2,-1,HP1507101_F2
HP1507101_F8,-1,HP1507101_F8
HP1507101_B14,-1,HP1507101_B14
HP1507101_N4,-1,HP1507101_N4
HP1507101_M6,12,HP1507101_M6
HP1507101_L19,-1,HP1507101_L19
HP1507101_F18,-1,HP1507101_F18
HP1507101_K22,-1,HP1507101_K22
HP1507101_K17,-1,HP1507101_K17
HP1507101_D21,-1,HP1507101_D21
HP1507101_D16,-1,HP1507101_D16
HP1507101_M18,-1,HP1507101_M18
HP1507101_H6,-1,HP1507101_H6
HP1507101_G20,-1,HP1507101_G20
HP1507101_G13,-1,HP1507101_G13
HP1507101_N20,-1,HP1507101_N20
HP1507101_G8,-1,HP1507101_G8
HP1507101_P6,-1,HP1507101_P6
HP1507101_D18,-1,HP1507101_D18
HP1507101_P23,-1,HP1507101_P23
HP1507101_H21,-1,HP1507101_H21
HP1507101_E21,12,HP1507101_E21
HP1507101_D24,-1,HP1507101_D24
HP1507101_C5,-1,HP1507101_C5
HP1507101_J2,-1,HP1507101_J2
HP1507101_B13,-1,HP1507101_B13
HP1507101_H12,-1,HP1507101_H12
HP1507101_I19,-1,HP1507101_I19
HP1507101_H22,-1,HP1507101_H22
HP1507101_B4,-1,HP1507101_B4
HP1507101_F13,-1,HP1507101_F13
HP1507101_B19,-1,HP1507101_B19
HP1507101_D12,-1,HP1507101_D12
HP1507101_D5,-1,HP1507101_D5
HP1507101_A18,-1,HP1507101_A18
HP1507101_B24,-1,HP1507101_B24
HP1507101_J21,-1,HP1507101_J21
HP1507101_G11,-1,HP1507101_G11
HP1507101_B6,-1,HP1507101_B6
HP1507101_D15,-1,HP1507101_D15
HP1507101_B12,-1,HP1507101_B12
HP1507101_B10,-1,HP1507101_B10
HP1507101_N2,-1,HP1507101_N2
HP1507101_F5,-1,HP1507101_F5
HP1507101_E12,-1,HP1507101_E12
HP1507101_H3,-1,HP1507101_H3
HP1507101_O7,-1,HP1507101_O7
HP1507101_L14,-1,HP1507101_L14
HP1507101_L6,-1,HP1507101_L6
HP1507101_C6,12,HP1507101_C6
HP1507101_I6,-1,HP1507101_I6
HP1507101_N23,-1,HP1507101_N23
HP1507101_J17,-1,HP1507101_J17
HP1507101_F1,-1,HP1507101_F1
HP1507101_E9,-1,HP1507101_E9
