,leiden_labels,desc_labels,ctec_db_labels
HP1508501T2D_K1,6,1,12
HP1508501T2D_C20,6,1,12
HP1508501T2D_M9,6,3,12
HP1508501T2D_L13,3,4,8
HP1508501T2D_P7,6,4,8
HP1508501T2D_B15,9,1,12
HP1508501T2D_D2,6,4,8
HP1508501T2D_D20,6,4,8
HP1508501T2D_E24,6,1,12
HP1508501T2D_G15,6,1,12
HP1508501T2D_M20,6,4,8
HP1508501T2D_B23,6,4,8
HP1508501T2D_J21,3,4,8
HP1508501T2D_A13,6,1,12
HP1508501T2D_I15,6,4,8
HP1508501T2D_E6,6,3,12
HP1508501T2D_E14,6,4,8
HP1508501T2D_M19,6,1,12
HP1508501T2D_D17,6,4,8
HP1508501T2D_L18,6,1,12
HP1508501T2D_F17,6,1,12
HP1508501T2D_H24,6,3,12
HP1508501T2D_H22,3,1,12
HP1508501T2D_I20,6,1,12
HP1508501T2D_B9,6,1,12
HP1508501T2D_A6,6,3,12
HP1508501T2D_D5,6,1,12
HP1508501T2D_L6,6,1,12
HP1508501T2D_B5,6,1,12
HP1508501T2D_F16,6,1,12
HP1508501T2D_L7,6,1,12
HP1508501T2D_L14,6,4,8
HP1508501T2D_G10,6,4,8
HP1508501T2D_D6,3,1,12
HP1508501T2D_E12,6,4,8
HP1508501T2D_C7,6,3,12
HP1508501T2D_P3,6,4,8
HP1508501T2D_H4,6,1,12
HP1508501T2D_E18,3,4,8
HP1508501T2D_G11,6,1,12
HP1508501T2D_P11,6,4,8
HP1508501T2D_L16,6,1,12
HP1508501T2D_P9,6,3,12
HP1508501T2D_O14,6,1,12
HP1508501T2D_D1,6,4,8
HP1508501T2D_K21,2,4,8
HP1508501T2D_H6,6,4,8
HP1508501T2D_J9,6,1,12
HP1508501T2D_B11,6,4,8
HP1508501T2D_E10,6,4,8
HP1508501T2D_C13,6,1,12
HP1508501T2D_E22,6,1,12
HP1508501T2D_A24,6,4,8
HP1508501T2D_P5,6,8,2
HP1508501T2D_N20,6,4,8
HP1508501T2D_M4,6,4,8
HP1508501T2D_B8,6,1,12
HP1508501T2D_I16,6,4,8
HP1508501T2D_A16,6,4,8
HP1508501T2D_K4,6,3,12
HP1508501T2D_H3,9,4,8
HP1508501T2D_C10,6,4,8
HP1508501T2D_B4,3,1,12
HP1508501T2D_C23,3,1,12
HP1508501T2D_K17,6,1,12
HP1508501T2D_D3,6,1,12
HP1508501T2D_D16,6,3,12
HP1508501T2D_G24,6,1,12
HP1508501T2D_P8,6,4,8
HP1508501T2D_I22,6,1,12
HP1508501T2D_O10,6,3,12
HP1508501T2D_G20,6,4,8
HP1508501T2D_K12,6,1,12
HP1508501T2D_J20,6,1,12
HP1508501T2D_J4,6,1,12
HP1508501T2D_E8,3,4,8
HP1508501T2D_M8,6,1,12
HP1508501T2D_B22,6,1,12
HP1508501T2D_E19,3,4,8
HP1508501T2D_J12,6,1,12
HP1508501T2D_F9,9,4,8
HP1508501T2D_N4,6,4,8
HP1508501T2D_I14,6,1,12
HP1508501T2D_J3,6,4,8
HP1508501T2D_G21,6,1,12
HP1508501T2D_H23,6,1,12
HP1508501T2D_D21,6,3,12
HP1508501T2D_E23,6,1,12
HP1508501T2D_D14,6,4,8
HP1508501T2D_F18,6,4,8
HP1508501T2D_D13,6,1,12
HP1508501T2D_A4,6,3,12
HP1508501T2D_L17,6,3,12
HP1508501T2D_G6,6,3,12
HP1508501T2D_J5,6,4,8
HP1508501T2D_N11,6,1,12
HP1508501T2D_F23,3,1,12
HP1508501T2D_K24,6,1,12
HP1508501T2D_D11,9,1,12
HP1508501T2D_M12,3,4,8
HP1508501T2D_K19,6,1,12
HP1508501T2D_B12,9,4,8
HP1508501T2D_B13,11,14,6
HP1508501T2D_K14,6,1,12
HP1508501T2D_H10,6,4,8
HP1508501T2D_M5,6,1,12
HP1508501T2D_H21,6,4,8
HP1508501T2D_F2,3,1,12
HP1508501T2D_J8,6,1,12
HP1508501T2D_P6,6,1,12
HP1508501T2D_O6,6,1,12
HP1508501T2D_H15,6,3,12
HP1508501T2D_A14,6,4,8
HP1508501T2D_A12,6,4,8
HP1508501T2D_B3,6,4,8
HP1508501T2D_A15,6,3,12
HP1508501T2D_J1,6,1,12
HP1508501T2D_K9,6,1,12
HP1508501T2D_E21,6,4,8
HP1508501T2D_F20,6,4,8
HP1508501T2D_G4,6,1,12
HP1508501T2D_D8,6,4,8
HP1508501T2D_D10,6,4,8
HP1508501T2D_E13,6,1,12
HP1509101_A3,9,4,8
HP1509101_D5,9,1,12
HP1509101_G19,9,4,8
HP1509101_P4,9,1,12
HP1509101_B8,9,3,12
HP1509101_J12,9,1,12
HP1509101_A7,9,4,8
HP1509101_H1,19,15,7
HP1509101_L17,8,8,2
HP1509101_L6,9,4,8
HP1509101_G23,9,1,12
HP1509101_I14,9,4,8
HP1509101_H21,9,1,12
HP1509101_L8,3,4,8
HP1509101_G14,9,4,8
HP1509101_I5,9,4,8
HP1509101_K22,9,4,8
HP1509101_F13,9,1,12
HP1509101_G24,9,4,8
HP1509101_D15,9,4,8
HP1509101_O9,9,4,8
HP1509101_N12,9,4,8
HP1509101_O7,9,4,8
HP1509101_D8,9,4,8
HP1509101_H22,9,4,8
HP1509101_F1,9,4,8
HP1509101_L11,9,4,8
HP1509101_N15,9,4,8
HP1509101_G22,3,3,12
HP1509101_H24,9,4,8
HP1509101_H23,9,4,8
HP1509101_I10,9,1,12
HP1509101_C12,9,1,12
HP1509101_G18,9,1,12
HP1509101_M12,9,4,8
HP1509101_I22,9,4,8
HP1509101_N16,9,4,8
HP1509101_P20,9,1,12
HP1509101_P18,9,1,12
HP1509101_G15,3,4,8
HP1509101_N9,9,4,8
HP1509101_B20,9,4,8
HP1509101_N18,9,1,12
HP1509101_N17,9,1,12
HP1509101_C22,9,4,8
HP1509101_E19,9,4,8
HP1509101_O23,9,1,12
HP1509101_J8,9,1,12
HP1509101_B11,9,4,8
HP1509101_D19,9,4,8
HP1509101_K21,9,4,8
HP1509101_G20,9,4,8
HP1509101_J4,9,4,8
HP1509101_H11,9,4,8
HP1509101_I21,6,1,12
HP1509101_H14,9,4,8
HP1509101_O13,9,4,8
HP1509101_J15,9,4,8
HP1509101_H9,6,1,12
HP1509101_O20,9,4,8
HP1509101_I8,9,4,8
HP1509101_F4,9,1,12
HP1509101_K7,9,1,12
HP1509101_N5,9,4,8
HP1509101_J20,9,4,8
HP1509101_F19,9,1,12
HP1509101_I23,9,4,8
HP1509101_O19,0,2,0
HP1509101_L24,9,4,8
HP1509101_O16,9,4,8
HP1509101_I18,9,4,8
HP1509101_N20,9,1,12
HP1509101_A20,9,4,8
HP1509101_I24,9,3,12
HP1509101_G16,9,4,8
HP1509101_M8,9,1,12
HP1509101_J6,9,1,12
HP1509101_M10,9,1,12
HP1509101_B10,9,4,8
HP1509101_G17,9,4,8
HP1509101_J24,9,1,12
HP1509101_O12,9,4,8
HP1525301T2D_K15,3,1,12
HP1525301T2D_G11,3,4,8
HP1525301T2D_A6,6,1,12
HP1525301T2D_K23,6,1,12
HP1525301T2D_I21,6,1,12
HP1525301T2D_I12,6,1,12
HP1525301T2D_P22,6,4,8
HP1525301T2D_J14,6,1,12
HP1525301T2D_P6,3,4,8
HP1525301T2D_C16,6,1,12
HP1525301T2D_B1,6,3,12
HP1525301T2D_B4,3,1,12
HP1525301T2D_F19,6,1,12
HP1525301T2D_N23,6,1,12
HP1525301T2D_G22,6,1,12
HP1525301T2D_D11,6,4,8
HP1525301T2D_E1,3,1,12
HP1525301T2D_C2,6,1,12
HP1525301T2D_B11,3,4,8
HP1525301T2D_M16,3,1,12
HP1525301T2D_O1,19,10,13
HP1525301T2D_H23,6,1,12
HP1525301T2D_B23,3,1,12
HP1525301T2D_I4,6,4,8
HP1525301T2D_P8,6,1,12
HP1525301T2D_C1,6,1,12
HP1525301T2D_J2,3,4,8
HP1525301T2D_N7,19,15,7
HP1525301T2D_H6,3,1,12
HP1525301T2D_C10,6,4,8
HP1525301T2D_H7,6,4,8
HP1525301T2D_G15,6,4,8
HP1525301T2D_E23,6,4,8
HP1525301T2D_I7,3,1,12
HP1525301T2D_E7,6,4,8
HP1525301T2D_O18,3,4,8
HP1525301T2D_F2,6,4,8
HP1525301T2D_H19,3,4,8
HP1525301T2D_M13,3,1,12
HP1525301T2D_P24,6,4,8
HP1525301T2D_I5,3,1,12
HP1525301T2D_L15,6,1,12
HP1525301T2D_A9,3,4,8
HP1525301T2D_P17,6,1,12
HP1525301T2D_B15,19,15,7
HP1525301T2D_L22,6,4,8
HP1525301T2D_I2,6,4,8
HP1525301T2D_H12,3,1,12
HP1525301T2D_L24,6,4,8
HP1525301T2D_N8,6,1,12
HP1525301T2D_M8,6,4,8
HP1525301T2D_F4,6,4,8
HP1525301T2D_J4,3,4,8
HP1525301T2D_G4,6,1,12
HP1525301T2D_J13,6,4,8
HP1525301T2D_G19,3,1,12
HP1525301T2D_N13,6,1,12
HP1525301T2D_J8,6,1,12
HP1525301T2D_C5,6,4,8
HP1525301T2D_E13,3,1,12
HP1525301T2D_L9,6,4,8
HP1525301T2D_A11,6,1,12
HP1525301T2D_P11,6,1,12
HP1525301T2D_P18,3,1,12
HP1525301T2D_O6,19,15,7
HP1525301T2D_C8,6,1,12
HP1525301T2D_B13,6,1,12
HP1525301T2D_P9,6,1,12
HP1525301T2D_A5,6,4,8
HP1525301T2D_M10,6,1,12
HP1525301T2D_H8,19,5,13
HP1525301T2D_B7,3,4,8
HP1525301T2D_B18,6,1,12
HP1525301T2D_K19,3,4,8
HP1525301T2D_G1,3,1,12
HP1525301T2D_J19,3,4,8
HP1525301T2D_G18,6,4,8
HP1525301T2D_E16,3,4,8
HP1525301T2D_A3,6,1,12
HP1525301T2D_N19,6,1,12
HP1525301T2D_O5,6,1,12
HP1525301T2D_D9,3,4,8
HP1525301T2D_E22,6,1,12
HP1525301T2D_K22,6,4,8
HP1525301T2D_H20,3,1,12
HP1525301T2D_N9,6,1,12
HP1525301T2D_O13,6,4,8
HP1525301T2D_J1,3,4,8
HP1525301T2D_E8,3,1,12
HP1525301T2D_N24,3,4,8
HP1525301T2D_K3,3,1,12
HP1526901T2D_A3,3,3,12
HP1526901T2D_P20,3,3,12
HP1526901T2D_M21,3,1,12
HP1526901T2D_D5,3,1,12
HP1526901T2D_K6,6,1,12
HP1526901T2D_L16,3,1,12
HP1526901T2D_F2,6,1,12
HP1526901T2D_E18,3,1,12
HP1526901T2D_O22,6,4,8
HP1526901T2D_I6,6,1,12
HP1526901T2D_N15,3,4,8
HP1526901T2D_F3,6,4,8
HP1526901T2D_P21,3,4,8
HP1526901T2D_J24,3,1,12
HP1526901T2D_L2,3,1,12
HP1526901T2D_F21,3,1,12
HP1526901T2D_G7,3,4,8
HP1526901T2D_F10,3,4,8
HP1526901T2D_J8,3,3,12
HP1526901T2D_E8,3,1,12
HP1526901T2D_P14,6,1,12
HP1526901T2D_L19,3,1,12
HP1526901T2D_N9,3,1,12
HP1526901T2D_O21,6,4,8
HP1526901T2D_G14,3,4,8
HP1526901T2D_M4,3,1,12
HP1526901T2D_A9,3,4,8
HP1526901T2D_P2,3,1,12
HP1526901T2D_A12,19,15,7
HP1526901T2D_L11,3,1,12
HP1526901T2D_B12,3,1,12
HP1526901T2D_A17,3,1,12
HP1526901T2D_P12,6,1,12
HP1526901T2D_J2,19,15,7
HP1526901T2D_D18,6,1,12
HP1526901T2D_B17,3,1,12
HP1526901T2D_F1,6,4,8
HP1526901T2D_B20,3,1,12
HP1526901T2D_H12,3,4,8
HP1526901T2D_G13,3,4,8
HP1526901T2D_N6,3,4,8
HP1526901T2D_I21,3,1,12
HP1526901T2D_F9,6,4,8
HP1526901T2D_H17,3,4,8
HP1526901T2D_O23,3,1,12
HP1526901T2D_L17,3,1,12
HP1526901T2D_A7,6,4,8
HP1526901T2D_K18,3,4,8
HP1526901T2D_K10,6,4,8
HP1526901T2D_I7,3,1,12
HP1526901T2D_J19,3,1,12
HP1526901T2D_G16,3,4,8
HP1526901T2D_D8,3,1,12
HP1526901T2D_I14,6,1,12
HP1526901T2D_M1,3,4,8
HP1526901T2D_J4,3,1,12
HP1526901T2D_G10,6,1,12
HP1526901T2D_K2,6,1,12
HP1526901T2D_N10,3,4,8
HP1526901T2D_I8,3,1,12
HP1526901T2D_L13,3,4,8
HP1526901T2D_B11,3,1,12
HP1526901T2D_O6,3,4,8
HP1526901T2D_G18,3,4,8
HP1526901T2D_J13,3,3,12
HP1526901T2D_C16,3,1,12
HP1526901T2D_J14,3,4,8
HP1526901T2D_C4,3,1,12
HP1526901T2D_H6,3,1,12
HP1526901T2D_F19,3,1,12
HP1526901T2D_D9,6,1,12
HP1526901T2D_P19,3,1,12
HP1526901T2D_L23,3,4,8
HP1526901T2D_N2,3,1,12
HP1526901T2D_H19,3,4,8
HP1526901T2D_C6,3,1,12
HP1526901T2D_L21,6,4,8
HP1526901T2D_D1,6,4,8
HP1526901T2D_P1,3,1,12
HP1526901T2D_E6,3,4,8
HP1526901T2D_M23,3,1,12
HP1526901T2D_N14,6,3,12
HP1526901T2D_I4,3,1,12
HP1526901T2D_B14,3,4,8
HP1526901T2D_C2,3,4,8
HP1526901T2D_K14,3,1,12
HP1526901T2D_D16,3,4,8
HP1526901T2D_M16,3,4,8
HP1526901T2D_K15,3,3,12
HP1526901T2D_I15,3,4,8
HP1526901T2D_G8,3,4,8
HP1526901T2D_M7,3,4,8
HP1526901T2D_I16,3,4,8
HP1526901T2D_N8,3,1,12
HP1526901T2D_A8,3,1,12
D101_13,5,6,14
D101_22,5,6,14
D102_17,5,6,14
D102_50,5,6,14
D102_61,5,6,14
D1713_26,5,6,14
D172444_1,5,6,14
D172444_76,5,6,14
D172444_80,5,6,14
D17All1_33,5,6,14
D17All1_37,5,6,14
D17All1_39,5,6,14
D17All1_54,5,6,14
D17All1_59,5,6,14
D17All1_61,5,6,14
D17All1_77,5,6,14
D17All1_80,5,6,14
D17All2_19,5,6,14
D17All2_49,5,6,14
D17All2_61,5,6,14
D17All2_78,5,6,14
D17TGFB_16,5,6,14
D3en3_75,5,6,14
D3en4_33,5,6,14
D3ex_77,5,6,14
D71_32,5,6,14
D71_35,5,6,14
D71_48,5,6,14
D71_59,5,6,14
D71_79,5,6,14
D71_87,5,6,14
D71_91,5,6,14
D71_94,5,6,14
D72_39,5,6,14
D72_69,5,6,14
D72_71,5,6,14
D72_75,5,6,14
D72_77,5,6,14
D73_30,5,6,14
D73_38,5,6,14
D73_82,5,6,14
D73_86,5,6,14
D73_90,5,6,14
D74_9,5,6,14
D74_20,5,6,14
D74_25,5,6,14
D74_40,5,6,14
D74_59,5,6,14
D74_64,5,6,14
D74_66,5,6,14
D28-1_3,5,6,14
D28-1_61,5,6,14
D28-1_89,5,6,14
D28-3_16,5,6,14
D28-3_61,5,6,14
D28-3_78,5,6,14
D28-4_3,5,6,14
D28-5_49,5,6,14
D28-5_76,0,2,0
D28-6_26,5,6,14
D28-7_38,5,6,14
D28-7_73,5,6,14
D28-8_26,5,6,14
D28-8_61,5,6,14
D29-1_3,5,6,14
D29-1_16,5,6,14
D29-1_33,5,6,14
D29-1_42,5,6,14
D29-1_45,5,6,14
D29-1_49,5,6,14
D29-1_56,5,6,14
D29-1_57,5,6,14
D29-1_74,5,6,14
D29-1_83,5,6,14
D29-1_93,5,6,14
D29-2_4,5,6,14
D29-2_9,5,6,14
D29-2_10,5,6,14
D29-2_16,5,6,14
D29-2_34,5,6,14
D29-2_46,5,6,14
D29-2_82,5,6,14
D29-3_8,5,6,14
D29-3_9,5,6,14
D29-3_11,5,6,14
D29-3_13,5,6,14
D29-3_43,5,6,14
D29-3_45,5,6,14
D29-3_57,5,6,14
D29-3_58,5,6,14
D29-3_69,5,6,14
D29-3_82,5,6,14
D29-3_85,5,6,14
D29-4_17,5,6,14
D29-4_41,5,6,14
D29-4_43,5,6,14
D29-4_64,5,6,14
D29-4_81,5,6,14
D29-4_83,5,6,14
D29-4_90,5,6,14
D29-5_32,5,6,14
D29-5_36,5,6,14
D29-5_47,5,6,14
D29-5_66,5,6,14
D29-5_76,5,6,14
D29-5_77,5,6,14
D29-5_83,5,6,14
D29-6_10,5,6,14
D29-6_22,5,6,14
D29-6_30,5,6,14
D29-6_44,5,6,14
D29-6_46,5,6,14
D29-6_63,5,6,14
D29-6_66,5,6,14
D29-6_87,5,6,14
D29-7_4,5,6,14
D29-7_19,5,6,14
D29-7_21,5,6,14
D29-7_28,5,6,14
D29-7_54,5,6,14
D29-7_63,5,6,14
D29-7_78,5,6,14
D29-7_79,5,6,14
D29-7_81,5,6,14
D29-8_10,5,6,14
D29-8_13,5,6,14
D29-8_46,5,6,14
D29-8_54,5,6,14
D29-8_62,5,6,14
D29-8_68,5,6,14
D29-8_72,5,6,14
D29-8_73,5,6,14
D29-8_79,5,6,14
D29-8_80,5,6,14
D29-8_81,5,6,14
D29-8_83,5,6,14
D30-1_5,5,6,14
D30-1_6,5,6,14
D30-1_64,5,6,14
D30-1_66,0,2,0
D30-1_83,5,6,14
D30-2_3,5,6,14
D30-2_20,5,6,14
D30-2_22,5,6,14
D30-2_26,5,6,14
D30-2_49,5,6,14
D30-2_52,5,6,14
D30-2_54,5,6,14
D30-2_55,0,8,2
D30-2_74,5,6,14
D30-2_75,5,6,14
D30-2_82,5,6,14
D30-2_89,5,6,14
D30-2_90,0,2,0
D30-3_18,5,6,14
D30-3_22,5,6,14
D30-3_23,5,6,14
D30-3_43,5,6,14
D30-3_54,0,2,0
D30-3_62,0,2,0
D30-3_69,5,6,14
D30-3_75,5,6,14
D30-3_76,5,6,14
D30-3_82,5,6,14
D30-3_87,5,6,14
D30-4_5,5,6,14
D30-4_14,5,6,14
D30-4_17,5,6,14
D30-4_22,5,6,14
D30-4_26,5,6,14
D30-4_28,5,6,14
D30-4_59,5,6,14
D30-4_80,5,6,14
D30-5_11,5,6,14
D30-5_12,5,6,14
D30-5_17,5,6,14
D30-5_18,5,6,14
D30-5_22,5,6,14
D30-5_35,5,6,14
D30-5_76,5,6,14
D30-5_82,5,6,14
D30-5_85,5,6,14
D30-5_91,5,6,14
D30-6_6,5,6,14
D30-6_13,5,6,14
D30-6_35,5,6,14
D30-6_49,5,6,14
D30-6_53,5,6,14
D30-6_58,5,6,14
D30-6_83,0,2,0
D30-6_92,5,6,14
D30-7_7,5,6,14
D30-7_13,5,6,14
D30-7_29,5,6,14
D30-7_31,5,6,14
D30-7_32,5,6,14
D30-7_53,5,6,14
D30-7_55,5,6,14
D30-7_89,5,6,14
D30-8_3,5,6,14
D30-8_9,5,6,14
D30-8_32,5,6,14
D30-8_40,5,6,14
D30-8_55,5,6,14
D30-8_66,5,6,14
D30-8_86,5,6,14
D30-8_88,5,6,14
D31-1_6,5,6,14
D31-1_15,5,6,14
D31-1_33,5,6,14
D31-1_38,10,8,2
D31-2_5,5,6,14
D31-2_12,5,6,14
D31-2_29,5,6,14
D31-2_36,5,6,14
D31-2_70,5,6,14
D31-2_79,5,6,14
D31-3_16,5,6,14
D31-3_22,0,8,2
D31-3_41,5,6,14
D31-3_42,5,6,14
D31-3_62,5,6,14
D31-3_67,5,6,14
D31-3_88,5,6,14
D31-4_2,5,6,14
D31-4_8,5,6,14
D31-4_28,5,6,14
D31-4_46,5,6,14
D31-4_60,5,6,14
D31-4_62,5,6,14
D31-4_78,5,6,14
D31-5_18,5,6,14
D31-5_23,5,6,14
D31-5_42,5,6,14
D31-5_46,5,6,14
D31-5_55,5,6,14
D31-5_71,5,6,14
D31-5_84,5,6,14
D31-6_7,0,2,0
D31-6_12,5,6,14
D31-6_38,5,6,14
D31-6_46,5,6,14
D31-7_66,5,6,14
D31-7_74,0,8,2
D31-7_81,5,6,14
D31-8_1,5,6,14
D31-8_17,5,6,14
D31-8_28,5,6,14
D31-8_34,5,6,14
D31-8_66,5,6,14
D31-8_69,5,6,14
D31-8_71,5,6,14
D31-8_76,5,6,14
10th_C76_S128,5,6,14
11th-C33_S20,11,6,14
13th_C51_S170,5,6,14
13th_C66_S214,5,6,14
1st-C69_S44,5,6,14
2nd-C25_S49,5,6,14
3rd-C1_S39,5,6,14
3rd-C68_S13,5,6,14
3rd-C86_S85,5,6,14
4th-C26_S50,10,8,2
4th-C32_S62,5,6,14
4th-C85_S78,5,6,14
4th-C87_S76,5,6,14
4th-C89_S83,10,8,2
5th-C35_S109,5,6,14
5th-C83_S111,5,6,14
6th-C23_S38,10,8,2
6th-C24_S37,5,6,14
7th-C15_S23,5,6,14
7th-C56_S15,5,6,14
7th-C68_S38,11,14,6
7th-C72_S42,5,6,14
8th-C6_S88,5,6,14
8th-C84_S143,5,6,14
9th-C28_S50,5,6,14
AZ_C11,5,6,14
AZ_B10,5,6,14
AZ_B1,5,6,14
AZ_A12,5,6,14
AZ_A10,5,6,14
AZ_G6,5,6,14
AZ_D5,5,6,14
HP1502401_D17,5,6,14
HP1502401_A18,5,6,14
HP1502401_I7,5,6,14
HP1502401_O6,5,6,14
HP1502401_C8,5,6,14
HP1502401_H6,5,6,14
HP1502401_O18,5,6,14
HP1502401_F11,5,6,14
HP1502401_I9,5,6,14
HP1502401_D12,5,6,14
HP1502401_N7,5,6,14
HP1502401_G3,5,6,14
HP1502401_C5,5,6,14
HP1502401_A2,5,6,14
HP1502401_M6,5,6,14
HP1502401_A24,5,6,14
HP1502401_C20,5,6,14
HP1502401_E3,5,6,14
HP1502401_E9,5,6,14
HP1502401_B8,5,6,14
HP1504101T2D_A24,5,6,14
HP1504101T2D_H5,5,6,14
HP1504101T2D_F17,5,6,14
HP1504101T2D_C9,5,6,14
HP1504101T2D_L11,5,6,14
HP1504101T2D_C10,5,6,14
HP1504101T2D_N21,5,6,14
HP1504101T2D_J14,5,6,14
HP1504101T2D_E21,5,3,12
HP1504101T2D_I11,5,6,14
HP1504101T2D_P4,5,6,14
HP1504101T2D_P5,5,6,14
HP1504101T2D_K14,5,6,14
HP1504901_K20,0,6,14
HP1504901_I7,5,6,14
HP1504901_A21,5,6,14
HP1504901_F2,5,6,14
HP1504901_I23,5,6,14
HP1504901_P21,5,6,14
HP1504901_D6,5,6,14
HP1504901_B4,5,6,14
HP1504901_J4,5,6,14
HP1504901_B9,5,6,14
HP1504901_N24,5,6,14
HP1504901_M21,5,6,14
HP1504901_C10,5,6,14
HP1504901_A10,5,6,14
HP1506401_E16,5,6,14
HP1506401_G11,5,6,14
HP1506401_M14,5,6,14
HP1507101_A3,5,6,14
HP1507101_O23,5,6,14
HP1507101_P14,5,6,14
HP1507101_L23,5,6,14
HP1507101_F10,5,6,14
HP1507101_P21,5,6,14
HP1507101_A5,5,6,14
HP1507101_L4,5,6,14
HP1507101_E16,5,6,14
HP1507101_F12,0,8,2
HP1508501T2D_H11,5,6,14
HP1508501T2D_I18,5,6,14
HP1508501T2D_I23,5,6,14
HP1508501T2D_C8,5,6,14
HP1508501T2D_D15,5,6,14
HP1508501T2D_C16,5,6,14
HP1508501T2D_J18,5,6,14
HP1509101_O1,5,6,14
HP1509101_J16,5,6,14
HP1509101_E4,5,6,14
HP1509101_H7,5,6,14
HP1509101_D22,5,6,14
HP1509101_L19,5,6,14
HP1509101_J18,5,6,14
HP1509101_P12,5,6,14
HP1509101_O24,5,6,14
HP1509101_H13,5,6,14
HP1509101_O4,5,6,14
HP1509101_L23,5,6,14
HP1525301T2D_D19,5,6,14
HP1525301T2D_O2,5,6,14
HP1525301T2D_M17,5,6,14
HP1525301T2D_A7,5,6,14
HP1525301T2D_J10,5,6,14
HP1526901T2D_A10,5,6,14
HP1526901T2D_B6,5,6,14
HP1526901T2D_H18,5,6,14
HP1526901T2D_J22,5,6,14
HP1526901T2D_M19,5,6,14
HP1526901T2D_A16,5,6,14
HP1526901T2D_I10,5,6,14
HP1526901T2D_G23,5,6,14
HP1526901T2D_P22,5,6,14
HP1526901T2D_K24,5,6,14
HP1526901T2D_E20,5,6,14
HP1526901T2D_B18,5,6,14
HP1526901T2D_A4,5,6,14
HP1526901T2D_A23,0,6,14
HP1526901T2D_K22,5,6,14
HP1526901T2D_G2,5,6,14
HP1526901T2D_O9,5,6,14
HP1526901T2D_L24,5,6,14
HP1526901T2D_A22,5,6,14
HP1526901T2D_J20,5,6,14
HP1526901T2D_J1,5,6,14
HP1526901T2D_C15,5,6,14
HP1526901T2D_I19,5,6,14
HP1526901T2D_B7,5,6,14
HP1526901T2D_O7,5,6,14
HP1526901T2D_E21,5,6,14
HP1526901T2D_E3,5,6,14
HP1526901T2D_E19,5,6,14
HP1526901T2D_I11,5,6,14
HP1526901T2D_F23,5,6,14
HP1526901T2D_C24,5,6,14
HP1526901T2D_D21,5,6,14
HP1526901T2D_C1,5,6,14
HP1526901T2D_A13,0,8,2
HP1526901T2D_I18,5,6,14
HP1526901T2D_N16,5,6,14
D101_14,0,2,0
D101_31,0,11,4
D101_35,14,11,4
D101_73,10,8,2
D101_89,0,2,0
D102_7,0,2,0
D102_11,0,2,0
D102_18,0,2,0
D102_24,0,2,0
D102_25,0,2,0
D102_39,0,2,0
D102_45,14,11,4
D102_55,0,2,0
D102_58,0,2,0
D102_59,0,2,0
D102_63,0,2,0
D102_66,0,2,0
D102_96,0,2,0
D1713_11,14,11,4
D1713_18,14,11,4
D1713_19,14,11,4
D1713_95,14,11,4
D172444_11,0,2,0
D172444_21,14,11,4
D172444_47,14,11,4
D172444_48,0,2,0
D172444_50,14,11,4
D172444_51,14,11,4
D172444_55,14,2,0
D172444_65,14,11,4
D172444_67,14,11,4
D172444_69,14,11,4
D172444_74,14,11,4
D172444_86,14,11,4
D17All1_3,14,2,0
D17All1_5,0,2,0
D17All1_6,14,11,4
D17All1_7,0,2,0
D17All1_12,14,11,4
D17All1_19,0,2,0
D17All1_22,14,11,4
D17All1_23,14,11,4
D17All1_35,14,11,4
D17All1_38,14,11,4
D17All1_40,0,2,0
D17All1_51,14,11,4
D17All1_60,14,11,4
D17All1_63,0,2,0
D17All1_66,0,2,0
D17All1_70,0,2,0
D17All1_71,14,11,4
D17All1_75,0,2,0
D17All1_81,0,2,0
D17All1_82,0,2,0
D17All1_83,14,11,4
D17All1_87,0,2,0
D17All1_90,14,2,0
D17All1_91,0,2,0
D17All1_95,0,2,0
D17All2_2,14,11,4
D17All2_7,14,11,4
D17All2_10,14,11,4
D17All2_12,14,11,4
D17All2_13,0,2,0
D17All2_20,14,11,4
D17All2_21,14,11,4
D17All2_22,0,2,0
D17All2_25,3,3,12
D17All2_26,0,2,0
D17All2_30,0,2,0
D17All2_31,14,11,4
D17All2_34,0,2,0
D17All2_35,14,11,4
D17All2_36,14,11,4
D17All2_41,0,11,4
D17All2_55,0,2,0
D17All2_56,0,8,2
D17All2_57,14,11,4
D17All2_65,14,2,0
D17All2_68,0,2,0
D17All2_69,14,11,4
D17All2_87,0,2,0
D17All2_90,14,11,4
D17All2_94,0,2,0
D17All2_95,14,11,4
D17TGFB_68,8,11,4
D2ex_39,0,2,0
D2ex_43,0,2,0
D2ex_78,0,2,0
D3en1_63,10,8,2
D3en1_69,0,2,0
D3en3_51,0,2,0
D3en4_56,0,2,0
D3ex_66,0,2,0
D71_4,0,2,0
D71_9,0,2,0
D71_15,0,2,0
D71_19,0,2,0
D71_21,0,2,0
D71_26,14,11,4
D71_29,0,2,0
D71_30,0,2,0
D71_36,0,2,0
D71_38,0,2,0
D71_42,0,2,0
D71_49,0,2,0
D71_51,0,2,0
D71_54,0,2,0
D71_55,0,2,0
D71_57,0,2,0
D71_61,0,2,0
D71_62,0,2,0
D71_63,0,2,0
D71_82,0,2,0
D71_83,0,2,0
D71_84,14,11,4
D71_86,0,2,0
D72_41,0,2,0
D72_42,0,2,0
D72_55,0,2,0
D72_81,0,2,0
D72_84,0,2,0
